      49     520
       7      30   11597  361847
      31      34       1  769156
      31      45    2398  361847
      31      33       1  361847
      31      32       1  361847
      30      31       1  361847
      29      31       1  361847
      28      31       1  361847
      25      31  747045  361847
      32      34       1  769156
      32      47      99  361847
      32      33       1  361847
      31      32       1  361847
      30      32       1  361847
      29      32       1  361847
      28      32       1  361847
      14      32  430876  361847
      12      32  386163  361847
      33      34       1  769156
      33      45    2424  361847
      32      33       1  361847
      31      33       1  361847
      30      33       1  361847
      29      33       1  361847
      28      33       1  361847
       3      33  415504  361847
      33      34       1  769156
      32      34       1  769156
      31      34       1  769156
      30      34       1  769156
      29      34       1  769156
      28      34       1  769156
      35      38  553956  361847
      35      37       1  769156
      35      46     179  361847
      35      36       1  723693
      18      35   52101  361847
      14      36  123044  361847
      36      49  202166  361847
      36      37       1  769156
      35      36       1  723693
      10      36  177065  361847
      36      37       1  769156
      35      37       1  769156
      35      38  557309  361847
      38      42       1  769156
      38      47       4  361847
      38      41       1  361847
      38      40       1  361847
      38      39       1  361847
      29      38     103  361847
       7      38   11684  361847
      12      39  387597  361847
      39      42       1  769156
      39      47       4  361847
      39      44    3329  361847
      39      41       1  361847
      39      40       1  361847
      38      39       1  361847
      14      39  431205  361847
      40      42       1  769156
      40      45    2469  361847
      40      41       1  361847
      39      40       1  361847
      38      40       1  361847
      17      40  501258  361847
       2      40  397229  361847
      41      42       1  769156
      41      47       4  361847
      40      41       1  361847
      39      41       1  361847
      38      41       1  361847
      30      41     105  361847
      20      41   12513  361847
      41      42       1  769156
      40      42       1  769156
      39      42       1  769156
      38      42       1  769156
      15      43    1663  361847
       1      43   35906  361847
      39      44    3346  361847
      30      44    3252  361847
      28      44    3335  361847
      40      45    2471  361847
      33      45    2381  361847
      31      45    2433  361847
      35      46     187  361847
      18      46   53212  361847
      41      47       3  361847
      39      47       4  361847
      38      47       4  361847
      32      47     100  361847
      29      47     100  361847
      48      49       1  361847
      26      48       1  361847
      25      48       1  361847
      27      48       1  769156
      15      48  324654  361847
      48      49       1  361847
      26      49       1  361847
      25      49       1  361847
      27      49       1  769156
      36      49  205111  361847
       5       1       1  769156
       9       1   27169  361847
      43       1   36148  361847
       4       1       1  361847
       3       1       1  361847
       2       1       1  361847
       5       2       1  769156
      21       2  401916  361847
      40       2  398771  361847
       4       2       1  361847
       3       2       1  361847
       2       1       1  361847
       5       3       1  769156
      33       3  400626  361847
      17       3  112467  361847
       4       3       1  361847
       3       2       1  361847
       3       1       1  361847
      15       4   36905  361847
       5       4       1  769156
      28       4  408817  361847
       4       3       1  361847
       4       2       1  361847
       4       1       1  361847
       5       4       1  769156
       5       3       1  769156
       5       2       1  769156
       5       1       1  769156
       8       6       1  769156
      21       6    1200  361847
      11       6  374871  361847
       7       6       1  723693
       8       7       1  769156
      38       7   11493  361847
      30       7   11303  361847
       7       6       1  723693
       8       7       1  769156
       8       6       1  769156
      13       9       1  769156
      26       9  375310  361847
      12       9       1  361847
      11       9       1  361847
      10       9       1  361847
       9       1   26650  361847
      13      10       1  769156
      15      10   60431  361847
      36      10  178812  361847
      18      10  126700  361847
      12      10       1  361847
      11      10       1  361847
      10       9       1  361847
      12      11       1  361847
      13      11       1  769156
      29      11  386442  361847
      11      10       1  361847
      11       9       1  361847
      11       6  384301  361847
      12      11       1  361847
      39      12  383153  361847
      13      12       1  769156
      32      12  382399  361847
      22      12  377424  361847
      12      10       1  361847
      12       9       1  361847
      13      12       1  769156
      13      11       1  769156
      13      10       1  769156
      13       9       1  769156
      36      14  121788  361847
      16      14       1  769156
      32      14  433505  361847
      39      14  425754  361847
      15      14       1  723693
      48      15  323323  361847
      15       4   37653  361847
      43      15    1657  361847
      16      15       1  769156
      15      14       1  723693
      15      10   60047  361847
      16      15       1  769156
      16      14       1  769156
      19      17       1  769156
      40      17  499530  361847
      18      17       1  723693
      17       3  112983  361847
      19      18       1  769156
      35      18   51174  361847
      46      18   51335  361847
      18      17       1  723693
      18      10  127963  361847
      19      18       1  769156
      19      17       1  769156
      24      20       1  769156
      41      20   12392  361847
      23      20       1  361847
      22      20       1  361847
      21      20       1  361847
      24      21       1  769156
      23      21       1  361847
      22      21       1  361847
      21      20       1  361847
      21       6    1185  361847
      21       2  399534  361847
      24      22       1  769156
      23      22       1  361847
      22      21       1  361847
      22      20       1  361847
      22      12  382648  361847
      24      23       1  769156
      28      23   12391  361847
      23      22       1  361847
      23      21       1  361847
      23      20       1  361847
      24      23       1  769156
      24      22       1  769156
      24      21       1  769156
      24      20       1  769156
      26      25       1  361847
      48      25       1  361847
      49      25       1  361847
      27      25       1  769156
      31      25  758666  361847
      26      25       1  361847
      48      26       1  361847
      49      26       1  361847
      27      26       1  769156
      26       9  381162  361847
      48      27       1  769156
      49      27       1  769156
      27      26       1  769156
      27      25       1  769156
      34      28       1  769156
      44      28    3356  361847
      33      28       1  361847
      32      28       1  361847
      31      28       1  361847
      30      28       1  361847
      29      28       1  361847
      28      23   12459  361847
      28       4  399939  361847
      34      29       1  769156
      38      29      98  361847
      47      29     104  361847
      33      29       1  361847
      32      29       1  361847
      31      29       1  361847
      30      29       1  361847
      29      28       1  361847
      29      11  380866  361847
      34      30       1  769156
      41      30      98  361847
      44      30    3274  361847
      33      30       1  361847
      32      30       1  361847
      31      30       1  361847
      30      29       1  361847
      30      28       1  361847
      30       7   11597  361847
      34      31       1  769156
      45      31    2398  361847
      33      31       1  361847
      32      31       1  361847
      31      30       1  361847
      31      29       1  361847
      31      28       1  361847
      31      25  747045  361847
      34      32       1  769156
      47      32      99  361847
      33      32       1  361847
      32      31       1  361847
      32      30       1  361847
      32      29       1  361847
      32      28       1  361847
      32      14  430876  361847
      32      12  386163  361847
      34      33       1  769156
      45      33    2424  361847
      33      32       1  361847
      33      31       1  361847
      33      30       1  361847
      33      29       1  361847
      33      28       1  361847
      33       3  415504  361847
      34      33       1  769156
      34      32       1  769156
      34      31       1  769156
      34      30       1  769156
      34      29       1  769156
      34      28       1  769156
      38      35  553956  361847
      37      35       1  769156
      46      35     179  361847
      36      35       1  723693
      35      18   52101  361847
      36      14  123044  361847
      49      36  202166  361847
      37      36       1  769156
      36      35       1  723693
      36      10  177065  361847
      37      36       1  769156
      37      35       1  769156
      38      35  557309  361847
      42      38       1  769156
      47      38       4  361847
      41      38       1  361847
      40      38       1  361847
      39      38       1  361847
      38      29     103  361847
      38       7   11684  361847
      39      12  387597  361847
      42      39       1  769156
      47      39       4  361847
      44      39    3329  361847
      41      39       1  361847
      40      39       1  361847
      39      38       1  361847
      39      14  431205  361847
      42      40       1  769156
      45      40    2469  361847
      41      40       1  361847
      40      39       1  361847
      40      38       1  361847
      40      17  501258  361847
      40       2  397229  361847
      42      41       1  769156
      47      41       4  361847
      41      40       1  361847
      41      39       1  361847
      41      38       1  361847
      41      30     105  361847
      41      20   12513  361847
      42      41       1  769156
      42      40       1  769156
      42      39       1  769156
      42      38       1  769156
      43      15    1663  361847
      43       1   35906  361847
      44      39    3346  361847
      44      30    3252  361847
      44      28    3335  361847
      45      40    2471  361847
      45      33    2381  361847
      45      31    2433  361847
      46      35     187  361847
      46      18   53212  361847
      47      41       3  361847
      47      39       4  361847
      47      38       4  361847
      47      32     100  361847
      47      29     100  361847
      49      48       1  361847
      48      26       1  361847
      48      25       1  361847
      48      27       1  769156
      48      15  324654  361847
      49      48       1  361847
      49      26       1  361847
      49      25       1  361847
      49      27       1  769156
      49      36  205111  361847
       0
       0
       0
       0
       0
       0
 -769156
   25985
   25985
   20788
   20788
       0
   10394
   10394
       0
    5197
    5197
       0
   20788
   15591
   15591
   15591
       0
   15591
   10394
       0
   20788
   25985
   25985
   20788
   20788
   20788
       0
   31182
   31182
       0
   36379
   36379
   31182
   36379
       0
   20788
   57167
   62364
    5197
   41576
   10394
   15591
       0
